id,slug,name,primary_media_url,media_type,similar_names,instructions,muscles,equipment
ex-0036,sentadilla-sumo-unilateral-alternada,Sentadilla sumo - Unilateral alternada,,image,"{""Sentadilla sumo"",""Sentadilla sumo variante"",""Sentadilla sumo unilateral alternada""}","{""Posicion inicial para sentadilla sumo: separa pies al ancho de hombros, activa abdomen y manten el pecho alto."",""Movimiento: desciende flexionando cadera y rodillas hasta profundidad segura, luego extiende piernas para volver al inicio."",""Variante unilateral alternada: trabaja un lado por vez y alterna sin perder estabilidad."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""adductors"", ""name"": ""Aductores"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""kettlebell"", ""name"": ""Kettlebell"", ""icon_url"": null}]"
ex-0037,sentadilla-sumo-fuerza,Sentadilla sumo - Fuerza,,image,"{""Sentadilla sumo"",""Sentadilla sumo variante"",""Sentadilla sumo fuerza""}","{""Posicion inicial para sentadilla sumo: separa pies al ancho de hombros, activa abdomen y manten el pecho alto."",""Movimiento: desciende flexionando cadera y rodillas hasta profundidad segura, luego extiende piernas para volver al inicio."",""Variante fuerza: elige una carga desafiante y ejecuta repeticiones tecnicamente limpias."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""adductors"", ""name"": ""Aductores"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""kettlebell"", ""name"": ""Kettlebell"", ""icon_url"": null}]"
ex-0038,sentadilla-sumo-resistencia,Sentadilla sumo - Resistencia,,image,"{""Sentadilla sumo"",""Sentadilla sumo variante"",""Sentadilla sumo resistencia""}","{""Posicion inicial para sentadilla sumo: separa pies al ancho de hombros, activa abdomen y manten el pecho alto."",""Movimiento: desciende flexionando cadera y rodillas hasta profundidad segura, luego extiende piernas para volver al inicio."",""Variante resistencia: usa carga moderada y acumula mas repeticiones con ritmo constante."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""adductors"", ""name"": ""Aductores"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""kettlebell"", ""name"": ""Kettlebell"", ""icon_url"": null}]"
ex-0039,sentadilla-sumo-rango-completo,Sentadilla sumo - Rango completo,,image,"{""Sentadilla sumo"",""Sentadilla sumo variante"",""Sentadilla sumo rango completo""}","{""Posicion inicial para sentadilla sumo: separa pies al ancho de hombros, activa abdomen y manten el pecho alto."",""Movimiento: desciende flexionando cadera y rodillas hasta profundidad segura, luego extiende piernas para volver al inicio."",""Variante rango completo: busca el mayor rango de movimiento seguro en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""adductors"", ""name"": ""Aductores"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""kettlebell"", ""name"": ""Kettlebell"", ""icon_url"": null}]"
ex-0040,sentadilla-sumo-circuito-metabolico,Sentadilla sumo - Circuito metabolico,,image,"{""Sentadilla sumo"",""Sentadilla sumo variante"",""Sentadilla sumo circuito metabolico""}","{""Posicion inicial para sentadilla sumo: separa pies al ancho de hombros, activa abdomen y manten el pecho alto."",""Movimiento: desciende flexionando cadera y rodillas hasta profundidad segura, luego extiende piernas para volver al inicio."",""Variante circuito metabolico: manten descansos cortos para elevar demanda cardiovascular."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""adductors"", ""name"": ""Aductores"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""kettlebell"", ""name"": ""Kettlebell"", ""icon_url"": null}]"
ex-0041,zancada-hacia-adelante-tecnica-base,Zancada hacia adelante - Tecnica base,,image,"{""Zancada hacia adelante"",""Zancada hacia adelante variante"",""Zancada hacia adelante tecnica base""}","{""Posicion inicial para zancada hacia adelante: inicia con postura erguida, pies al ancho de caderas y mirada al frente."",""Movimiento: da el paso y baja de forma controlada hasta acercar la rodilla trasera al piso, luego impulsa para regresar."",""Variante tecnica base: prioriza alineacion de rodillas, cadera y columna en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""quads"", ""name"": ""Cuadriceps"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0042,zancada-hacia-adelante-tempo-controlado,Zancada hacia adelante - Tempo controlado,,image,"{""Zancada hacia adelante"",""Zancada hacia adelante variante"",""Zancada hacia adelante tempo controlado""}","{""Posicion inicial para zancada hacia adelante: inicia con postura erguida, pies al ancho de caderas y mirada al frente."",""Movimiento: da el paso y baja de forma controlada hasta acercar la rodilla trasera al piso, luego impulsa para regresar."",""Variante tempo controlado: usa 3 segundos en la fase de descenso y 1 segundo en la fase de subida."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""quads"", ""name"": ""Cuadriceps"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0043,zancada-hacia-adelante-pausa-isometrica,Zancada hacia adelante - Pausa isometrica,,image,"{""Zancada hacia adelante"",""Zancada hacia adelante variante"",""Zancada hacia adelante pausa isometrica""}","{""Posicion inicial para zancada hacia adelante: inicia con postura erguida, pies al ancho de caderas y mirada al frente."",""Movimiento: da el paso y baja de forma controlada hasta acercar la rodilla trasera al piso, luego impulsa para regresar."",""Variante pausa isometrica: agrega una pausa de 2 segundos en el punto de mayor tension."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""quads"", ""name"": ""Cuadriceps"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0044,zancada-hacia-adelante-unilateral-alternada,Zancada hacia adelante - Unilateral alternada,,image,"{""Zancada hacia adelante"",""Zancada hacia adelante variante"",""Zancada hacia adelante unilateral alternada""}","{""Posicion inicial para zancada hacia adelante: inicia con postura erguida, pies al ancho de caderas y mirada al frente."",""Movimiento: da el paso y baja de forma controlada hasta acercar la rodilla trasera al piso, luego impulsa para regresar."",""Variante unilateral alternada: trabaja un lado por vez y alterna sin perder estabilidad."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""quads"", ""name"": ""Cuadriceps"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0045,zancada-hacia-adelante-fuerza,Zancada hacia adelante - Fuerza,,image,"{""Zancada hacia adelante"",""Zancada hacia adelante variante"",""Zancada hacia adelante fuerza""}","{""Posicion inicial para zancada hacia adelante: inicia con postura erguida, pies al ancho de caderas y mirada al frente."",""Movimiento: da el paso y baja de forma controlada hasta acercar la rodilla trasera al piso, luego impulsa para regresar."",""Variante fuerza: elige una carga desafiante y ejecuta repeticiones tecnicamente limpias."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""quads"", ""name"": ""Cuadriceps"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0046,zancada-hacia-adelante-resistencia,Zancada hacia adelante - Resistencia,,image,"{""Zancada hacia adelante"",""Zancada hacia adelante variante"",""Zancada hacia adelante resistencia""}","{""Posicion inicial para zancada hacia adelante: inicia con postura erguida, pies al ancho de caderas y mirada al frente."",""Movimiento: da el paso y baja de forma controlada hasta acercar la rodilla trasera al piso, luego impulsa para regresar."",""Variante resistencia: usa carga moderada y acumula mas repeticiones con ritmo constante."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""quads"", ""name"": ""Cuadriceps"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0047,zancada-hacia-adelante-rango-completo,Zancada hacia adelante - Rango completo,,image,"{""Zancada hacia adelante"",""Zancada hacia adelante variante"",""Zancada hacia adelante rango completo""}","{""Posicion inicial para zancada hacia adelante: inicia con postura erguida, pies al ancho de caderas y mirada al frente."",""Movimiento: da el paso y baja de forma controlada hasta acercar la rodilla trasera al piso, luego impulsa para regresar."",""Variante rango completo: busca el mayor rango de movimiento seguro en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""quads"", ""name"": ""Cuadriceps"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0048,zancada-hacia-adelante-circuito-metabolico,Zancada hacia adelante - Circuito metabolico,,image,"{""Zancada hacia adelante"",""Zancada hacia adelante variante"",""Zancada hacia adelante circuito metabolico""}","{""Posicion inicial para zancada hacia adelante: inicia con postura erguida, pies al ancho de caderas y mirada al frente."",""Movimiento: da el paso y baja de forma controlada hasta acercar la rodilla trasera al piso, luego impulsa para regresar."",""Variante circuito metabolico: manten descansos cortos para elevar demanda cardiovascular."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""quads"", ""name"": ""Cuadriceps"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0049,zancada-hacia-atras-tecnica-base,Zancada hacia atras - Tecnica base,,image,"{""Zancada hacia atras"",""Zancada hacia atras variante"",""Zancada hacia atras tecnica base""}","{""Posicion inicial para zancada hacia atras: inicia con postura erguida, pies al ancho de caderas y mirada al frente."",""Movimiento: da el paso y baja de forma controlada hasta acercar la rodilla trasera al piso, luego impulsa para regresar."",""Variante tecnica base: prioriza alineacion de rodillas, cadera y columna en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""quads"", ""name"": ""Cuadriceps"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0050,zancada-hacia-atras-tempo-controlado,Zancada hacia atras - Tempo controlado,,image,"{""Zancada hacia atras"",""Zancada hacia atras variante"",""Zancada hacia atras tempo controlado""}","{""Posicion inicial para zancada hacia atras: inicia con postura erguida, pies al ancho de caderas y mirada al frente."",""Movimiento: da el paso y baja de forma controlada hasta acercar la rodilla trasera al piso, luego impulsa para regresar."",""Variante tempo controlado: usa 3 segundos en la fase de descenso y 1 segundo en la fase de subida."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""quads"", ""name"": ""Cuadriceps"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0051,zancada-hacia-atras-pausa-isometrica,Zancada hacia atras - Pausa isometrica,,image,"{""Zancada hacia atras"",""Zancada hacia atras variante"",""Zancada hacia atras pausa isometrica""}","{""Posicion inicial para zancada hacia atras: inicia con postura erguida, pies al ancho de caderas y mirada al frente."",""Movimiento: da el paso y baja de forma controlada hasta acercar la rodilla trasera al piso, luego impulsa para regresar."",""Variante pausa isometrica: agrega una pausa de 2 segundos en el punto de mayor tension."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""quads"", ""name"": ""Cuadriceps"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0052,zancada-hacia-atras-unilateral-alternada,Zancada hacia atras - Unilateral alternada,,image,"{""Zancada hacia atras"",""Zancada hacia atras variante"",""Zancada hacia atras unilateral alternada""}","{""Posicion inicial para zancada hacia atras: inicia con postura erguida, pies al ancho de caderas y mirada al frente."",""Movimiento: da el paso y baja de forma controlada hasta acercar la rodilla trasera al piso, luego impulsa para regresar."",""Variante unilateral alternada: trabaja un lado por vez y alterna sin perder estabilidad."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""quads"", ""name"": ""Cuadriceps"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0053,zancada-hacia-atras-fuerza,Zancada hacia atras - Fuerza,,image,"{""Zancada hacia atras"",""Zancada hacia atras variante"",""Zancada hacia atras fuerza""}","{""Posicion inicial para zancada hacia atras: inicia con postura erguida, pies al ancho de caderas y mirada al frente."",""Movimiento: da el paso y baja de forma controlada hasta acercar la rodilla trasera al piso, luego impulsa para regresar."",""Variante fuerza: elige una carga desafiante y ejecuta repeticiones tecnicamente limpias."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""quads"", ""name"": ""Cuadriceps"", ""image_url"": null}, {""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
